,Unnamed: 0.1,Unnamed: 0,tweet,label,sorgu tipi,tweetUrl,like,user,date,polarity,subjectivity,sentiment
1030,1030,1030,"dear vin diesel: my husband can't quit you, and you're ruining my marriage.vindiesel furious7 riddickisalwaysoncable",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/grandame/status/575864664317390848,0,https://twitter.com/grandame,2015-03-12 03:43:29+00:00,0.0,0.0,neutral
1031,1031,1031,giovanni ribisi may have been the star of boiler room but vin diesel stole the movie vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/domenicbruzzi/status/575057186595999744,0,https://twitter.com/domenicbruzzi,2015-03-09 22:14:51+00:00,0.0,0.0,neutral
1032,1032,1032,has vin diesel as black bolt been confirmed yet? blackbolt vindiesel marvel inhumans,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/HeraldsGalactus/status/574885803664543744,0,https://twitter.com/HeraldsGalactus,2015-03-09 10:53:51+00:00,0.11666666666666668,0.7166666666666667,positive
1033,1033,1033,just had a dream where vin diesel was the nicest pastry chief and made the best sweets vindiesel dream,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Agent_BiLL/status/574200093328457728,0,https://twitter.com/Agent_BiLL,2015-03-07 13:29:05+00:00,1.0,0.3,positive
1034,1034,1034,i live for this shit: vin diesel  vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/mofala/status/572490142142861312,0,https://twitter.com/mofala,2015-03-02 20:14:20+00:00,-0.03181818181818183,0.65,negative
1035,1035,1035,i thought vin diesel was gay?... vindiesel whatttt straight,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/chlslouuuu/status/570650245232771072,0,https://twitter.com/chlslouuuu,2015-02-25 18:23:15+00:00,0.30833333333333335,0.4916666666666667,positive
1036,1036,1036,the pacifier with vin diesel never gets old. vindiesel thepacifier,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ChristyG773/status/566806029607108608,0,https://twitter.com/ChristyG773,2015-02-15 03:47:42+00:00,0.1,0.2,positive
1037,1037,1037,vin diesel sux at singing! vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/KMAbuffalo/status/566610442227707905,0,https://twitter.com/KMAbuffalo,2015-02-14 14:50:31+00:00,0.0,0.0,neutral
1038,1038,1038,watching hottie hot hottie vin diesel in babylon a.d.  luv this movie  vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/AmystikaDelgado/status/565024750045380608,0,https://twitter.com/AmystikaDelgado,2015-02-10 05:49:32+00:00,0.25,0.8500000000000001,positive
1039,1039,1039,"i nominate vin diesel for an oscar 2015. the way he says ""i am groot!"" is amazing! guardiansofthegalaxy oscarnoms vindiesel marvel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/nerdvstheworld/status/563352323834249216,0,https://twitter.com/nerdvstheworld,2015-02-05 15:03:55+00:00,0.7500000000000001,0.9,positive
1040,1040,1040,vin diesel gunning for the heisman trophy. superbowlcommercials superbowi vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/cindylchin/status/562042053065183233,0,https://twitter.com/cindylchin,2015-02-02 00:17:22+00:00,0.0,0.0,neutral
1041,1041,1041,didn't realise vin diesel produced hitman knowledge vindiesel filmworthy,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ganymede1990/status/559119628145029121,0,https://twitter.com/ganymede1990,2015-01-24 22:44:41+00:00,0.0,0.0,neutral
1042,1042,1042,"rt vindiesel "": vin diesel or d'rock? udonforget""",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/LuNg3l0_079/status/556876325668290560,0,https://twitter.com/LuNg3l0_079,2015-01-18 18:10:36+00:00,0.0,0.0,neutral
1043,1043,1043,my favorite guy in the world is vin diesel. he's just amazing!!  vindiesel your the best man!!,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/_Sivaaaaaa_/status/555170809166450691,0,https://twitter.com/_Sivaaaaaa_,2015-01-14 01:13:30+00:00,0.8125,0.7333333333333333,positive
1044,1044,1044,the most liked page in facebook is 'vin diesel' who is a actor/director gets atleast 1 like per 5 sec!! greatnews vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/mymoviepro/status/555125084860342274,0,https://twitter.com/mymoviepro,2015-01-13 22:11:48+00:00,0.3145833333333334,0.6333333333333333,positive
1045,1045,1045,looks like vin diesel bruce oreck christmas cards,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/TAittoniemi/status/553424564152438784,0,https://twitter.com/TAittoniemi,2015-01-09 05:34:32+00:00,0.0,0.0,neutral
1046,1046,1046,"i think the best acting ever performed by vin diesel was as groot, nailed it guardiansofthegalaxy disney groot vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/FrankelAdam/status/550457453737832448,0,https://twitter.com/FrankelAdam,2015-01-01 01:04:18+00:00,0.5,0.15,positive
1047,1047,1047,vin diesel teases inhumans blackbolt marvelstudios vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/tEHgEeKnEwS/status/549699687419109377,0,https://twitter.com/tEHgEeKnEwS,2014-12-29 22:53:13+00:00,0.0,0.0,neutral
1048,1048,1048,""": de rock or vin diesel videosweetiehellobyjayblack gejwins2015"" vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/hameed4yall/status/549634334219862016,0,https://twitter.com/hameed4yall,2014-12-29 18:33:31+00:00,0.0,0.0,neutral
1049,1049,1049,"is vin diesel gonna be blackbolt in the upcoming inhumans movie?!? just look at the guy, it's a no f*ing brainer, marvel. vindiesel mcu",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/CharmingUncouth/status/549613724059713536,0,https://twitter.com/CharmingUncouth,2014-12-29 17:11:37+00:00,0.0,0.0,neutral
1050,1050,1050,gonna be honest... i thought vin diesel was gay based on a rumor i heard maybe 6 years ago. mind blown and then blown again...?,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/jacjac_12/status/549103541126561792,0,https://twitter.com/jacjac_12,2014-12-28 07:24:20+00:00,0.5083333333333333,0.7416666666666667,positive
1051,1051,1051,merry xmas! hope santa brought everything on your list! i didn't get vin diesel or neville longbottom hohoho vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Tonks1915/status/548110310281056256,0,https://twitter.com/Tonks1915,2014-12-25 13:37:36+00:00,0.0,0.0,neutral
1052,1052,1052,vin diesel is quality findmeguilty vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Slater23S/status/547775315859496960,0,https://twitter.com/Slater23S,2014-12-24 15:26:27+00:00,0.0,0.0,neutral
1053,1053,1053,"best night ever!! chocolate, booster juice and xxx. date night with vin diesel boosterjuice vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/NessaMitchell15/status/546859566504640512,0,https://twitter.com/NessaMitchell15,2014-12-22 02:47:35+00:00,1.0,0.3,positive
1054,1054,1054,babylon movie time =d u gotta love vin diesel  vindiesel movie movies weekend tgif saturday friday movietime dzeny dzenydiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/DzenyDzenita/status/546396501581512706,0,https://twitter.com/DzenyDzenita,2014-12-20 20:07:32+00:00,0.5,0.6,positive
1055,1055,1055,"""i am groot!!!"" man vin diesel couldn't have said that line any better  guardiansofthegalaxy vindiesel iamgroot",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/martinloh0806/status/546159494477381632,0,https://twitter.com/martinloh0806,2014-12-20 04:25:45+00:00,0.5,0.5,positive
1056,1056,1056,so i was thinking... i want to see vin diesel do the baby groot dance guardiansofthegalaxy vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Ryateo/status/544573662666690560,0,https://twitter.com/Ryateo,2014-12-15 19:24:13+00:00,0.0,0.0,neutral
1057,1057,1057,"it's like in that one movie with vin diesel where the little girl called him out for having ""big boobs"" vin just has big nipples. vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/PrestonCondra29/status/542402221330407424,0,https://twitter.com/PrestonCondra29,2014-12-09 19:35:41+00:00,-0.0625,0.2333333333333333,negative
1058,1058,1058,where can i get a vin diesel tree? guardiansofthegalaxy vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ElectrArtillery/status/541816639785033728,0,https://twitter.com/ElectrArtillery,2014-12-08 04:48:48+00:00,0.0,0.0,neutral
1059,1059,1059,happy birthday vin diesel !! vindiesel ff7,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/kushalbhatt99/status/541461958277341185,0,https://twitter.com/kushalbhatt99,2014-12-07 05:19:25+00:00,1.0,1.0,positive
1060,1060,1060,i loverihanna;beyoncé;chris brown;nicki minaj;lil wayne;vin diesel rihanna beyonce chrisbrown nickiminaj lilwayne vindiesel mtvstars,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/multiludidas/status/539364135843426304,0,https://twitter.com/multiludidas,2014-12-01 10:23:25+00:00,0.0,0.0,neutral
1061,1061,1061,yes i watched the iron giant and yes i cried again. vin diesel has a talent and for voicing animated characters :d irongiant vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Mccdggr/status/535873953059704832,0,https://twitter.com/Mccdggr,2014-11-21 19:14:41+00:00,0.0,1.0,neutral
1062,1062,1062,i know vin diesel played dnd but i read somewhere he plays wh too. is this true? vindiesel pitchblacktemplars fastandfuriouscharge,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/The_H_Bom/status/531911618335350785,2,https://twitter.com/The_H_Bom,2014-11-10 20:49:46+00:00,0.35,0.65,positive
1063,1063,1063,vin diesel has been charger loyal since 1970 vindiesel furious7 fastandfurious,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/alexxxdoe/status/531316095093714944,0,https://twitter.com/alexxxdoe,2014-11-09 05:23:23+00:00,0.3333333333333333,0.8333333333333334,positive
1064,1064,1064,paulwalker rippaulwalker paul walker vindiesel vin diesel toretto,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/FanFastFurious/status/531214651145850880,0,https://twitter.com/FanFastFurious,2014-11-08 22:40:16+00:00,0.0,0.0,neutral
1065,1065,1065,"""i do not have friends , i have family"" vin diesel vindiesel fastandfurious7",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/fabiocarvalhito/status/530114253446217728,0,https://twitter.com/fabiocarvalhito,2014-11-05 21:47:41+00:00,0.0,0.0,neutral
1066,1066,1066,this battle between vin diesel vs jason statham gonna be epic in fastfurious7 ff7 jasonstatham vindiesel ripwalker,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/DAP_LeMaestro/status/528690051228909569,0,https://twitter.com/DAP_LeMaestro,2014-11-01 23:28:25+00:00,0.1,0.4,positive
1067,1067,1067,vin diesel though vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/_MeganWright_/status/528512189897134080,0,https://twitter.com/_MeganWright_,2014-11-01 11:41:40+00:00,0.0,0.0,neutral
1068,1068,1068,"i love you, vin diesel fastandfurious movieaddict vindiesel mydearactor &gt;///&lt;",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ntpsrykpn/status/526409942505230336,0,https://twitter.com/ntpsrykpn,2014-10-26 16:28:05+00:00,0.5,0.6,positive
1069,1069,1069,vin diesel 2 battle witches in the last witch huntr vindiesel witchhunter,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/tEHgEeKnEwS/status/525729995188998144,0,https://twitter.com/tEHgEeKnEwS,2014-10-24 19:26:13+00:00,0.0,0.06666666666666667,neutral
1070,1070,1070,vin diesel is at the pens game pens vindiesel ,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Nick_Brlansky/status/523647237495459840,0,https://twitter.com/Nick_Brlansky,2014-10-19 01:30:04+00:00,-0.4,0.4,negative
1071,1071,1071,"vin diesel's name is an anagram of ""i end lives."" vindiesel kevindiesel vinethanol",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/KevinLyczak/status/521899341469208577,1,https://twitter.com/KevinLyczak,2014-10-14 05:44:34+00:00,0.0,0.0,neutral
1072,1072,1072,heard it all now. i look like vindiesel lol. funny twat. ive heard and but never vin diesel.,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/DavidJEtheridge/status/520280857035423744,0,https://twitter.com/DavidJEtheridge,2014-10-09 18:33:17+00:00,0.525,0.85,positive
1073,1073,1073,watching the chronicles of riddick with staring vin diesel on the psp vindiesel riddick,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Cookiessway/status/515266614552719361,0,https://twitter.com/Cookiessway,2014-09-25 22:28:28+00:00,0.0,0.0,neutral
1074,1074,1074,vindiesel i don't think enough people tell vin diesel that we understand his pain but we do not know it. but we all hurt for him.,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/wholockship/status/514998822913990656,0,https://twitter.com/wholockship,2014-09-25 04:44:22+00:00,0.0,0.5,neutral
1075,1075,1075,vin diesel unrecognizable in 'the last witch hunter'. movies entertainmentnews vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/gosociallylive/status/514414030480371712,0,https://twitter.com/gosociallylive,2014-09-23 14:00:36+00:00,0.0,0.06666666666666667,neutral
1076,1076,1076,call me crazy but chris daughtery reminds me of vin diesel ... maybe a singer version of vin diesel.. vindiesel daughtery similar funny,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/akshay_deolekar/status/513248276217208832,0,https://twitter.com/akshay_deolekar,2014-09-20 08:48:19+00:00,-0.11666666666666665,0.7666666666666666,negative
1077,1077,1077,love vin diesel in the pacifier he looks so gorgeous in it vindiesel ,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ZacEfronFanXO/status/511433695056916480,0,https://twitter.com/ZacEfronFanXO,2014-09-15 08:37:49+00:00,0.6,0.75,positive
1078,1078,1078,"adam ant is rumoured to be the villain in the next vin diesel film, 'riddick you'll be nothing to be scared of'. vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/jaxxon/status/511260710350098432,0,https://twitter.com/jaxxon,2014-09-14 21:10:26+00:00,0.0,0.0,neutral
1079,1079,1079,everytime i hear stay with me by i can just hear vin diesel. love them both equally though! staywithme samsmith vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/swekiwi/status/507294943803473920,0,https://twitter.com/swekiwi,2014-09-03 22:31:54+00:00,0.25,0.425,positive
1080,1080,1080,has vin diesel been linked to playing the silver surfer yet? vindiesel marvelstudios,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/HeraldsGalactus/status/504533763976880128,0,https://twitter.com/HeraldsGalactus,2014-08-27 07:39:57+00:00,0.0,0.0,neutral
1081,1081,1081,vin diesel is really good playing as characters with limited vocabulary trie gardianofthegalaxy irongiant vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ImMileHigh/status/504245602767892480,0,https://twitter.com/ImMileHigh,2014-08-26 12:34:54+00:00,0.3142857142857143,0.37142857142857144,positive
1082,1082,1082,"""vindiesel: vin diesel or d'rock? sekuruse b assorted""",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/larrypix/status/503630271548489728,0,https://twitter.com/larrypix,2014-08-24 19:49:48+00:00,0.0,0.0,neutral
1083,1083,1083,"vindiesel"": vin diesel or d'rock? sekuruse b assorted""",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/MsTumy/status/503629648795029504,0,https://twitter.com/MsTumy,2014-08-24 19:47:19+00:00,0.0,0.0,neutral
1084,1084,1084,vin diesel nominerade putin i ice bucket challenge. star vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/thesearock1/status/502207894931406849,0,https://twitter.com/thesearock1,2014-08-20 21:37:47+00:00,0.0,0.0,neutral
1085,1085,1085,lets talk about the fact that vin diesel challenged putin to the als ice bucket challenge. i'm fucking crying  vindiesel whatabamf,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/elisetheging/status/502160643504738304,1,https://twitter.com/elisetheging,2014-08-20 18:30:01+00:00,-0.2,0.6,negative
1086,1086,1086,"""oh my god why is vin diesel so vin diesel?"" alsicebucketchallenge awesomesauce workquotes iamgroot vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/work_quotes/status/502146852700315648,0,https://twitter.com/work_quotes,2014-08-20 17:35:13+00:00,0.0,0.0,neutral
1087,1087,1087,hearing vin diesel's voice on the radio in the car on my lunch break = magical. lunchbreak vindiesel thevoice sohot groot,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/BambiMcFiesty/status/501426111210090497,0,https://twitter.com/BambiMcFiesty,2014-08-18 17:51:15+00:00,0.5,1.0,positive
1088,1088,1088,i never thought vin diesel as a tree would be so like able. iamgroot vindiesel guardiansofthegalaxy,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/thembodiesaints/status/500677086491975680,0,https://twitter.com/thembodiesaints,2014-08-16 16:14:54+00:00,0.5,0.625,positive
1089,1089,1089,good job vin diesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/thepurge56890/status/499576492146556929,0,https://twitter.com/thepurge56890,2014-08-13 15:21:32+00:00,0.7,0.6000000000000001,positive
1090,1090,1090,vin diesel never drove a truck  one reason i drink coronas.. vindiesel duh! now ima drive a muscle car go fast  lol,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/mike2418/status/499275791125839872,0,https://twitter.com/mike2418,2014-08-12 19:26:39+00:00,0.20833333333333334,0.6333333333333333,positive
1091,1091,1091,watchin my man vin diesel in xxx  annnd enjoying a strawbeerita vindiesel saturday,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Bekah924/status/498275451757154304,1,https://twitter.com/Bekah924,2014-08-10 01:11:39+00:00,0.5,0.6,positive
1092,1092,1092,"my mate literally just finished playing ""ghosts"" on xbox live with vin diesel, im dead. i play live too. play me!!!! vindiesel xboxlive",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Shiimz_/status/498065274549968896,0,https://twitter.com/Shiimz_,2014-08-09 11:16:29+00:00,0.08976089015151513,0.4666666666666666,positive
1093,1093,1093,"it was all a dream, darnell used to work at burger king, vin diesel was the (wo)man in the pacifier vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/CRZYEYEDJACKSON/status/497254249185939456,1,https://twitter.com/CRZYEYEDJACKSON,2014-08-07 05:33:46+00:00,0.0,0.0,neutral
1094,1094,1094,"every time you're sad, think of vin diesel trying to sing i will always love you. instantly in a better mood. vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/DrunksWithGuns/status/496765515310706688,0,https://twitter.com/DrunksWithGuns,2014-08-05 21:11:42+00:00,0.16666666666666666,0.7000000000000001,positive
1095,1095,1095,"i think if vin diesel dm'd a dungeons and dragons session before i died, i'd be a happy man. dnd vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/MrCharlieDave/status/496466150830919680,0,https://twitter.com/MrCharlieDave,2014-08-05 01:22:08+00:00,0.8,1.0,positive
1096,1096,1096,had another dream tht i was kidnapped and vindiesel saved me. one of these events are going to happen. i'm hoping it's vin diesel.,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/caseface127/status/496323096438378496,0,https://twitter.com/caseface127,2014-08-04 15:53:42+00:00,0.0,0.0,neutral
1097,1097,1097,groot was vin diesel's most intellectual character to date guardiansofthegalaxy marvel marveluniverselive vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/HipsterThuggin/status/495802641948344322,0,https://twitter.com/HipsterThuggin,2014-08-03 05:25:36+00:00,0.4,0.45,positive
1098,1098,1098,vin diesel has played two of the best characters in my opinion. groot and iron giant. thank you vin. vindiesel guardiansofthegalaxy,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/aberwrath/status/495563000469016576,0,https://twitter.com/aberwrath,2014-08-02 13:33:21+00:00,0.5,0.65,positive
1099,1099,1099,"hear vin diesel speak brazillian portugese, french, russian, spanish and mandarin chinese in marvel's guardians of the galaxy! vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/angeldelacruz48/status/494989915336474625,0,https://twitter.com/angeldelacruz48,2014-07-31 23:36:06+00:00,0.0,0.0,neutral
1100,1100,1100,someone contact vin diesel for me. i wanna do karaoke with him before i die staywithme stay vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ItaliaRenata/status/494935916914278400,0,https://twitter.com/ItaliaRenata,2014-07-31 20:01:32+00:00,0.0,0.0,neutral
1101,1101,1101,"hear vin diesel speak brazillian, portugese, french, russian, spanish and mandarin chinese in marvel's guardians of the galaxy! vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/EbonyAfolabi/status/494859720164114432,0,https://twitter.com/EbonyAfolabi,2014-07-31 14:58:45+00:00,0.0,0.0,neutral
1102,1102,1102,vin diesel used to play dungeon dragons!!:o dungeondragons vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/AshleeMcabee/status/494688949286092802,0,https://twitter.com/AshleeMcabee,2014-07-31 03:40:11+00:00,0.0,0.0,neutral
1103,1103,1103,the tonight show starring jimmy fallon guest stars vin diesel and audrina patridge jimmyfallon vindiesel audrinapatridge,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/1cyberella/status/494584587566071808,0,https://twitter.com/1cyberella,2014-07-30 20:45:29+00:00,0.0,0.0,neutral
1104,1104,1104,"hear vin diesel sing sam smith's ""stay with me"" vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/cj_pea/status/494566031600275457,1,https://twitter.com/cj_pea,2014-07-30 19:31:45+00:00,0.0,0.0,neutral
1105,1105,1105,"omg. vin diesel played dd, read silmarillion, named a character melkor. he is one of us! respect vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/gbh2/status/494350017902030848,0,https://twitter.com/gbh2,2014-07-30 05:13:23+00:00,0.0,0.0,neutral
1106,1106,1106,vin diesel can dance! fallontonight vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ya_book_lover_/status/494332096165339137,0,https://twitter.com/ya_book_lover_,2014-07-30 04:02:10+00:00,0.0,0.0,neutral
1107,1107,1107,you cannot get cooler name than vin diesel vindiesel guardiansofthegalaxy,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/mbatha_ntando/status/494273577223323649,0,https://twitter.com/mbatha_ntando,2014-07-30 00:09:38+00:00,0.0,0.0,neutral
1108,1108,1108,omg vin diesel is such a larf on this afternoon doing his cock-er-ney accent :p top dude vindiesel groot guardiansofthegalaxy,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/SqueakyKiki78/status/493779459968081920,1,https://twitter.com/SqueakyKiki78,2014-07-28 15:26:11+00:00,0.4166666666666667,0.6666666666666666,positive
1109,1109,1109,""": so vindiesel has my sense of humour ... love him "" vin diesel is hott love him ",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/IronikMUFCPWRW/status/493726216047050753,0,https://twitter.com/IronikMUFCPWRW,2014-07-28 11:54:37+00:00,0.5,0.6,positive
1110,1110,1110,vin diesel will always be one of my favorite actors  vindiesel thechronicalsofriddick badass lovehim,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Ashh_Renea/status/493589962910990338,0,https://twitter.com/Ashh_Renea,2014-07-28 02:53:12+00:00,0.5,1.0,positive
1111,1111,1111,vin diesel  turn on chatty man people. chattyman vindiesel some kind of beautiful ,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/josefina81/status/493158531001221120,0,https://twitter.com/josefina81,2014-07-26 22:18:50+00:00,0.725,0.95,positive
1112,1112,1112,i quite enjoyed vin diesel's singing chattyman vindiesel alancarr,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/solbee/status/492765846289534976,0,https://twitter.com/solbee,2014-07-25 20:18:27+00:00,0.5,0.7,positive
1113,1113,1113,"ok peeps , what do we think.. vin diesel... getting the gay vibe from him, who else thinks so?! vindiesel gay",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Appledust7/status/492764601260736512,0,https://twitter.com/Appledust7,2014-07-25 20:13:30+00:00,0.47916666666666674,0.5555555555555557,positive
1114,1114,1114,loving vin diesel on alan carr chatty man alancarr chattyman an vindiesel jokes fastandfurious,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/MizzRaj91/status/492763478843990016,0,https://twitter.com/MizzRaj91,2014-07-25 20:09:03+00:00,0.6,0.95,positive
1115,1115,1115,"fyi 2best     poss~ urcastnm'd up^ "" hello i'm vin diesel, this € my official account.""",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Twilm_Gam0Death/status/492584264261959680,0,https://twitter.com/Twilm_Gam0Death,2014-07-25 08:16:55+00:00,0.0,0.0,neutral
1116,1116,1116,i'm so glad vin diesel played in the new riddick because nobody else can play that part better than him riddick vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/JunoWHS0127/status/492081155223453696,0,https://twitter.com/JunoWHS0127,2014-07-23 22:57:44+00:00,0.37878787878787873,0.6515151515151515,positive
1117,1117,1117,omg!! vin diesel is making another xxx. xxx: the return of xander cage. finally! hurry up with it! xd vindiesel hurryitup amazeballs,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/elouisefield/status/491313080346107904,0,https://twitter.com/elouisefield,2014-07-21 20:05:41+00:00,0.0,1.0,neutral
